year,cause_name,state,deaths,age_adjusted_death_rate
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Michigan,1034,8.4
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Minnesota,555,8.4
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Mississippi,502,15.6
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Missouri,442,6.1
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Montana,70,5.5
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Nebraska,221,9.3
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Nevada,179,6.8
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",New Hampshire,92,5.5
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",New Jersey,846,7.8
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",New Mexico,169,7.4
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",New York,2269,9.5
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",North Carolina,856,7.9
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",North Dakota,86,8.5
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Ohio,1317,9.1
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Oklahoma,396,9.3
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Oregon,526,10.7
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Pennsylvania,1165,6.5
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Rhode Island,76,5.2
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",South Carolina,422,8
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",South Dakota,74,6.6
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Tennessee,688,9.6
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Texas,1961,8.5
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Utah,138,6.2
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Vermont,69,8.4
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Virginia,627,7.2
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Washington,570,7.6
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",West Virginia,282,11.7
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Wisconsin,427,5.9
2013,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Wyoming,31,5
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Alabama,553,9.9
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Alaska,33,5.8
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Arizona,883,11.1
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Arkansas,269,7.8
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",California,4573,11.2
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Colorado,232,4.3
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Connecticut,356,7.3
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Delaware,48,4.3
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",District of Columbia,64,10.8
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Florida,2206,7.5
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Georgia,1070,11.2
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Hawaii,95,4.9
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Idaho,145,8.4
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Illinois,1046,7
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Indiana,669,8.8
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Iowa,339,7.9
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Kansas,199,5.7
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Kentucky,354,7.2
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Louisiana,395,8
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Maine,92,4.7
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Maryland,466,7
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Massachusetts,483,5.6
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Michigan,919,7.4
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Minnesota,469,6.9
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Mississippi,476,14.7
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Missouri,469,6.2
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Montana,65,4.7
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Nebraska,255,10.9
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Nevada,140,4.9
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",New Hampshire,96,5.8
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",New Jersey,709,6.3
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",New Mexico,140,5.8
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",New York,2117,8.8
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",North Carolina,877,7.9
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",North Dakota,76,7.7
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Ohio,1361,9.3
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Oklahoma,447,10.5
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Oregon,497,9.8
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Pennsylvania,1064,5.9
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Rhode Island,85,5.7
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",South Carolina,462,8.6
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",South Dakota,96,8.2
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Tennessee,637,8.7
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Texas,2032,8.4
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Utah,121,5.2
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Vermont,61,7.6
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Virginia,666,7.6
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Washington,581,7.4
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",West Virginia,244,9.8
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Wisconsin,463,6.3
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Wyoming,26,4.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Alabama,519,9.2
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Alaska,38,7.2
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Arizona,963,11.6
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Arkansas,329,9.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",California,5118,12.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Colorado,273,5.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Connecticut,317,6.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Delaware,64,5.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",District of Columbia,87,13.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Florida,2187,7.2
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Georgia,1076,10.9
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Hawaii,86,4.2
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Idaho,101,5.8
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Illinois,1137,7.6
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Indiana,694,9.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Iowa,390,8.9
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Kansas,245,6.8
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Kentucky,441,8.8
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Louisiana,369,7.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Maine,97,4.9
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Maryland,521,7.7
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Massachusetts,603,6.9
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Michigan,922,7.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Minnesota,518,7.6
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Mississippi,508,15.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Missouri,513,6.7
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Montana,61,4.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Nebraska,247,10.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Nevada,194,6.6
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",New Hampshire,89,5.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",New Jersey,733,6.5
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",New Mexico,154,6.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",New York,2287,9.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",North Carolina,944,8.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",North Dakota,79,8.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Ohio,1395,9.5
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Oklahoma,502,11.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Oregon,565,11.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Pennsylvania,1108,6.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Rhode Island,108,7.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",South Carolina,482,8.7
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",South Dakota,104,8.8
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Tennessee,649,8.6
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Texas,2089,8.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Utah,136,5.7
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Vermont,57,6.7
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Virginia,684,7.5
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Washington,594,7.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",West Virginia,297,11.9
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Wisconsin,485,6.6
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Wyoming,41,6.4
1999,Influenza and pneumonia (J09-J18),Alabama,1228,28.2
1999,Influenza and pneumonia (J09-J18),Alaska,46,19.6
1999,Influenza and pneumonia (J09-J18),Arizona,1287,27.2
1999,Influenza and pneumonia (J09-J18),Arkansas,741,25.5
1999,Influenza and pneumonia (J09-J18),California,4560,16.5
1999,Influenza and pneumonia (J09-J18),Colorado,807,25.3
1999,Influenza and pneumonia (J09-J18),Connecticut,885,22.7
1999,Influenza and pneumonia (J09-J18),Delaware,155,21.3
1999,Influenza and pneumonia (J09-J18),District of Columbia,116,20.6
1999,Influenza and pneumonia (J09-J18),Florida,3328,16.1
1999,Influenza and pneumonia (J09-J18),Georgia,1703,28.3
1999,Influenza and pneumonia (J09-J18),Hawaii,229,19.6
1999,Influenza and pneumonia (J09-J18),Idaho,289,25.3
1999,Influenza and pneumonia (J09-J18),Illinois,3121,25.9
1999,Malignant neoplasms (C00-C97),Indiana,12898,217.4
1999,Influenza and pneumonia (J09-J18),Indiana,1362,23.2
1999,Influenza and pneumonia (J09-J18),Iowa,1082,28.4
1999,Influenza and pneumonia (J09-J18),Kansas,676,22.2
1999,Influenza and pneumonia (J09-J18),Kentucky,1198,31.3
1999,Influenza and pneumonia (J09-J18),Louisiana,1008,26
1999,Influenza and pneumonia (J09-J18),Maine,287,19.9
1999,Influenza and pneumonia (J09-J18),Maryland,1140,25.2
1999,Influenza and pneumonia (J09-J18),Massachusetts,1904,26.8
1999,Influenza and pneumonia (J09-J18),Michigan,2307,24.7
1999,Influenza and pneumonia (J09-J18),Minnesota,1077,21.1
1999,Influenza and pneumonia (J09-J18),Mississippi,801,29.8
1999,Influenza and pneumonia (J09-J18),Missouri,1716,28.3
1999,Influenza and pneumonia (J09-J18),Montana,252,26.5
1999,Influenza and pneumonia (J09-J18),Nebraska,459,23
1999,Influenza and pneumonia (J09-J18),Nevada,319,22.2
1999,Influenza and pneumonia (J09-J18),New Hampshire,187,16.2
1999,Influenza and pneumonia (J09-J18),New Jersey,2075,23.9
1999,Influenza and pneumonia (J09-J18),New Mexico,374,24.2
1999,Influenza and pneumonia (J09-J18),New York,5482,28.4
1999,Influenza and pneumonia (J09-J18),North Carolina,1891,26.5
1999,Influenza and pneumonia (J09-J18),North Dakota,157,19.4
1999,Influenza and pneumonia (J09-J18),Ohio,2641,22.9
1999,Influenza and pneumonia (J09-J18),Oklahoma,1007,28.1
1999,Influenza and pneumonia (J09-J18),Oregon,695,19.5
1999,Influenza and pneumonia (J09-J18),Pennsylvania,3116,20.9
1999,Influenza and pneumonia (J09-J18),Rhode Island,300,23.6
1999,Influenza and pneumonia (J09-J18),South Carolina,883,25.2
1999,Influenza and pneumonia (J09-J18),South Dakota,264,28.2
1999,Influenza and pneumonia (J09-J18),Tennessee,1588,29.7
1999,Influenza and pneumonia (J09-J18),Texas,3534,22.4
1999,Influenza and pneumonia (J09-J18),Utah,391,27.1
1999,Influenza and pneumonia (J09-J18),Vermont,134,21.7
1999,Influenza and pneumonia (J09-J18),Virginia,1594,27.1
1999,Influenza and pneumonia (J09-J18),Washington,1259,23.7
1999,Influenza and pneumonia (J09-J18),West Virginia,520,25
1999,Influenza and pneumonia (J09-J18),Wisconsin,1425,24.6
1999,Influenza and pneumonia (J09-J18),Wyoming,130,30
2000,Influenza and pneumonia (J09-J18),Alabama,1138,25.7
2000,Influenza and pneumonia (J09-J18),Alaska,45,16
2000,Influenza and pneumonia (J09-J18),Arizona,1222,25.2
2000,Influenza and pneumonia (J09-J18),Arkansas,798,27.2
2000,Influenza and pneumonia (J09-J18),California,8324,29.5
2000,Influenza and pneumonia (J09-J18),Colorado,607,18.6
2000,Influenza and pneumonia (J09-J18),Connecticut,890,22.5
2000,Influenza and pneumonia (J09-J18),Delaware,229,31
2000,Influenza and pneumonia (J09-J18),District of Columbia,111,19.6
2000,Influenza and pneumonia (J09-J18),Florida,3365,16
2000,Influenza and pneumonia (J09-J18),Georgia,1792,29.4
2000,Influenza and pneumonia (J09-J18),Hawaii,221,18.2
2000,Influenza and pneumonia (J09-J18),Idaho,288,24.6
2000,Influenza and pneumonia (J09-J18),Illinois,2917,24
2000,Influenza and pneumonia (J09-J18),Indiana,1270,21.4
2000,Influenza and pneumonia (J09-J18),Iowa,937,24.8
2000,Influenza and pneumonia (J09-J18),Kansas,743,24.2
2000,Influenza and pneumonia (J09-J18),Kentucky,1157,29.9
2000,Influenza and pneumonia (J09-J18),Louisiana,972,24.7
2000,Influenza and pneumonia (J09-J18),Maine,336,22.9
2000,Influenza and pneumonia (J09-J18),Maryland,1116,24
2000,Influenza and pneumonia (J09-J18),Massachusetts,2078,28.9
2000,Influenza and pneumonia (J09-J18),Michigan,2052,21.6
2000,Influenza and pneumonia (J09-J18),Minnesota,845,16.4
2000,Influenza and pneumonia (J09-J18),Mississippi,809,29.8
2000,Influenza and pneumonia (J09-J18),Missouri,1629,26.7
2000,Influenza and pneumonia (J09-J18),Montana,202,20.9
2000,Influenza and pneumonia (J09-J18),Nebraska,433,21.8
2000,Influenza and pneumonia (J09-J18),Nevada,320,21.5
2000,Influenza and pneumonia (J09-J18),New Hampshire,194,16.5
2000,Influenza and pneumonia (J09-J18),New Jersey,2044,23.2
2000,Influenza and pneumonia (J09-J18),New Mexico,290,18.2
2000,Influenza and pneumonia (J09-J18),New York,5201,26.5
2000,Influenza and pneumonia (J09-J18),North Carolina,1945,26.8
2000,Influenza and pneumonia (J09-J18),North Dakota,166,19.8
2000,Influenza and pneumonia (J09-J18),Ohio,2533,21.7
2000,Influenza and pneumonia (J09-J18),Oklahoma,885,24.6
2000,Influenza and pneumonia (J09-J18),Oregon,642,17.8
2000,Influenza and pneumonia (J09-J18),Pennsylvania,3069,20.3
2000,Influenza and pneumonia (J09-J18),Rhode Island,342,26.6
2000,Influenza and pneumonia (J09-J18),South Carolina,699,19.5
2000,Influenza and pneumonia (J09-J18),South Dakota,212,22.7
2000,Influenza and pneumonia (J09-J18),Tennessee,1672,30.9
2000,Influenza and pneumonia (J09-J18),Texas,3706,23.1
2000,Influenza and pneumonia (J09-J18),Utah,388,26.1
2000,Influenza and pneumonia (J09-J18),Vermont,119,19
2000,Influenza and pneumonia (J09-J18),Virginia,1510,25.1
2000,Influenza and pneumonia (J09-J18),Washington,1010,18.7
2000,Influenza and pneumonia (J09-J18),West Virginia,456,21.7
2000,Influenza and pneumonia (J09-J18),Wisconsin,1258,21.5
2000,Influenza and pneumonia (J09-J18),Wyoming,126,28.3
2001,Influenza and pneumonia (J09-J18),Alabama,1105,24.9
2001,Influenza and pneumonia (J09-J18),Alaska,36,13.1
2001,Influenza and pneumonia (J09-J18),Arizona,1133,22.6
2001,Influenza and pneumonia (J09-J18),Arkansas,735,25.1
2001,Influenza and pneumonia (J09-J18),California,8129,28.1
2001,Influenza and pneumonia (J09-J18),Colorado,650,19.3
2001,Influenza and pneumonia (J09-J18),Connecticut,854,21.1
2001,Influenza and pneumonia (J09-J18),Delaware,181,23.8
2001,Influenza and pneumonia (J09-J18),District of Columbia,86,15.3
2001,Influenza and pneumonia (J09-J18),Florida,3317,15.5
2001,Influenza and pneumonia (J09-J18),Georgia,1515,24.4
2001,Influenza and pneumonia (J09-J18),Hawaii,207,16.4
2001,Influenza and pneumonia (J09-J18),Idaho,239,19.9
2001,Influenza and pneumonia (J09-J18),Illinois,2659,21.6
2001,Influenza and pneumonia (J09-J18),Indiana,1184,19.7
2001,Influenza and pneumonia (J09-J18),Iowa,877,22.9
2001,Influenza and pneumonia (J09-J18),Kansas,561,18.4
2001,Influenza and pneumonia (J09-J18),Kentucky,1114,28.6
2001,Influenza and pneumonia (J09-J18),Louisiana,941,23.7
2001,Influenza and pneumonia (J09-J18),Maine,269,18
2001,Influenza and pneumonia (J09-J18),Maryland,928,19.5
2001,Influenza and pneumonia (J09-J18),Massachusetts,1770,24.4
2001,Influenza and pneumonia (J09-J18),Michigan,2076,21.5
2001,Influenza and pneumonia (J09-J18),Minnesota,828,15.7
2001,Influenza and pneumonia (J09-J18),Mississippi,754,28
2001,Influenza and pneumonia (J09-J18),Missouri,1604,26.1
2001,Influenza and pneumonia (J09-J18),Montana,193,19.4
2001,Influenza and pneumonia (J09-J18),Nebraska,296,14.6
2001,Influenza and pneumonia (J09-J18),Nevada,352,22.1
2001,Influenza and pneumonia (J09-J18),New Hampshire,216,18
2001,Influenza and pneumonia (J09-J18),New Jersey,1893,21.2
2001,Influenza and pneumonia (J09-J18),New Mexico,398,24.3
2001,Influenza and pneumonia (J09-J18),New York,5085,25.5
2001,Influenza and pneumonia (J09-J18),North Carolina,1780,24.1
2001,Influenza and pneumonia (J09-J18),North Dakota,162,18.9
2001,Influenza and pneumonia (J09-J18),Ohio,2401,20.3
2001,Influenza and pneumonia (J09-J18),Oklahoma,913,25.5
2001,Influenza and pneumonia (J09-J18),Oregon,575,15.5
2001,Influenza and pneumonia (J09-J18),Pennsylvania,2735,17.9
2001,Influenza and pneumonia (J09-J18),Rhode Island,295,22.8
2001,Influenza and pneumonia (J09-J18),South Carolina,754,20.5
2001,Influenza and pneumonia (J09-J18),South Dakota,188,19.8
2001,Influenza and pneumonia (J09-J18),Tennessee,1617,29.5
2001,Influenza and pneumonia (J09-J18),Texas,3608,22.2
2001,Influenza and pneumonia (J09-J18),Utah,411,27.2
2001,Influenza and pneumonia (J09-J18),Vermont,133,20.7
2001,Influenza and pneumonia (J09-J18),Virginia,1481,24.1
2001,Influenza and pneumonia (J09-J18),Washington,965,17.4
2001,Influenza and pneumonia (J09-J18),West Virginia,483,23
2001,Influenza and pneumonia (J09-J18),Wisconsin,1236,20.8
2001,Influenza and pneumonia (J09-J18),Wyoming,112,24.5
2002,Influenza and pneumonia (J09-J18),Alabama,1218,27.4
2002,Influenza and pneumonia (J09-J18),Alaska,51,19.5
2002,Influenza and pneumonia (J09-J18),Arizona,1319,25.6
2002,Influenza and pneumonia (J09-J18),Arkansas,776,26.4
2002,Influenza and pneumonia (J09-J18),California,8128,27.5
2002,Influenza and pneumonia (J09-J18),Colorado,752,21.9
2002,Influenza and pneumonia (J09-J18),Connecticut,888,21.5
2002,Influenza and pneumonia (J09-J18),Delaware,168,21.4
2002,Influenza and pneumonia (J09-J18),District of Columbia,81,14.5
2002,Influenza and pneumonia (J09-J18),Florida,3290,15.1
2002,Influenza and pneumonia (J09-J18),Georgia,1791,28.5
2002,Influenza and pneumonia (J09-J18),Hawaii,246,18.9
2002,Influenza and pneumonia (J09-J18),Idaho,265,21.7
2002,Influenza and pneumonia (J09-J18),Illinois,2940,23.7
2002,Influenza and pneumonia (J09-J18),Indiana,1360,22.3
2002,Influenza and pneumonia (J09-J18),Iowa,942,24.4
2002,Influenza and pneumonia (J09-J18),Kansas,698,22.7
2002,Influenza and pneumonia (J09-J18),Kentucky,1236,31.5
2002,Influenza and pneumonia (J09-J18),Louisiana,956,24
2002,Influenza and pneumonia (J09-J18),Maine,317,20.9
2002,Influenza and pneumonia (J09-J18),Maryland,1121,23.1
2002,Influenza and pneumonia (J09-J18),Massachusetts,2087,28.6
2002,Influenza and pneumonia (J09-J18),Michigan,2029,20.6
2002,Influenza and pneumonia (J09-J18),Minnesota,900,16.9
2002,Influenza and pneumonia (J09-J18),Mississippi,801,29.8
2002,Influenza and pneumonia (J09-J18),Missouri,1619,26.2
2002,Influenza and pneumonia (J09-J18),Montana,255,25.2
2002,Influenza and pneumonia (J09-J18),Nebraska,418,20.6
2002,Influenza and pneumonia (J09-J18),Nevada,368,22.5
2002,Influenza and pneumonia (J09-J18),New Hampshire,237,19.4
2002,Influenza and pneumonia (J09-J18),New Jersey,1973,21.8
2002,Influenza and pneumonia (J09-J18),New Mexico,372,22.3
2002,Influenza and pneumonia (J09-J18),New York,5368,26.6
2002,Influenza and pneumonia (J09-J18),North Carolina,1898,25.1
2002,Influenza and pneumonia (J09-J18),North Dakota,162,18.7
2002,Influenza and pneumonia (J09-J18),Ohio,2487,20.8
2002,Influenza and pneumonia (J09-J18),Oklahoma,914,25.5
2002,Influenza and pneumonia (J09-J18),Oregon,666,17.7
2002,Influenza and pneumonia (J09-J18),Pennsylvania,2957,19.1
2002,Influenza and pneumonia (J09-J18),Rhode Island,319,24.4
2002,Influenza and pneumonia (J09-J18),South Carolina,910,24.6
2002,Influenza and pneumonia (J09-J18),South Dakota,240,25.4
2002,Influenza and pneumonia (J09-J18),Tennessee,1710,31
2002,Influenza and pneumonia (J09-J18),Texas,3673,22.3
2002,Influenza and pneumonia (J09-J18),Utah,424,27.4
2002,Influenza and pneumonia (J09-J18),Vermont,111,17.1
2002,Influenza and pneumonia (J09-J18),Virginia,1480,23.7
2002,Influenza and pneumonia (J09-J18),Washington,907,16
2002,Influenza and pneumonia (J09-J18),West Virginia,427,20.3
2002,Influenza and pneumonia (J09-J18),Wisconsin,1291,21.4
2002,Influenza and pneumonia (J09-J18),Wyoming,135,29.4
2003,Influenza and pneumonia (J09-J18),Alabama,1157,25.9
2003,Influenza and pneumonia (J09-J18),Alaska,60,21.2
2003,Influenza and pneumonia (J09-J18),Arizona,1286,24.2
2003,Influenza and pneumonia (J09-J18),Arkansas,921,31.1
2003,Influenza and pneumonia (J09-J18),California,8185,27
2003,Influenza and pneumonia (J09-J18),Colorado,810,23
2003,Influenza and pneumonia (J09-J18),Connecticut,860,20.5
2003,Influenza and pneumonia (J09-J18),Delaware,127,15.8
2003,Influenza and pneumonia (J09-J18),District of Columbia,87,15.6
2003,Influenza and pneumonia (J09-J18),Florida,2996,13.6
2003,Influenza and pneumonia (J09-J18),Georgia,1687,26.3
2003,Influenza and pneumonia (J09-J18),Hawaii,237,17.6
2003,Influenza and pneumonia (J09-J18),Idaho,334,26.4
2003,Influenza and pneumonia (J09-J18),Illinois,2875,22.9
2003,Influenza and pneumonia (J09-J18),Indiana,1365,22.1
2003,Influenza and pneumonia (J09-J18),Iowa,1032,26.3
2003,Influenza and pneumonia (J09-J18),Kansas,694,22.3
2003,Influenza and pneumonia (J09-J18),Kentucky,1033,26.1
2003,Influenza and pneumonia (J09-J18),Louisiana,915,22.7
2003,Influenza and pneumonia (J09-J18),Maine,327,21.4
2003,Influenza and pneumonia (J09-J18),Maryland,1175,23.6
2003,Influenza and pneumonia (J09-J18),Massachusetts,2019,27
2003,Influenza and pneumonia (J09-J18),Michigan,1941,19.4
2003,Influenza and pneumonia (J09-J18),Minnesota,858,15.7
2003,Influenza and pneumonia (J09-J18),Mississippi,758,28.1
2003,Influenza and pneumonia (J09-J18),Missouri,1604,25.7
2003,Influenza and pneumonia (J09-J18),Montana,256,24.8
2003,Influenza and pneumonia (J09-J18),Nebraska,435,21.1
2003,Influenza and pneumonia (J09-J18),Nevada,410,23.3
2003,Influenza and pneumonia (J09-J18),New Hampshire,204,16.4
2003,Influenza and pneumonia (J09-J18),New Jersey,1823,19.8
2003,Influenza and pneumonia (J09-J18),New Mexico,369,21.6
2003,Influenza and pneumonia (J09-J18),New York,5335,26.1
2003,Influenza and pneumonia (J09-J18),North Carolina,1990,25.6
2003,Influenza and pneumonia (J09-J18),North Dakota,189,21.9
2003,Influenza and pneumonia (J09-J18),Ohio,2330,19.1
2003,Influenza and pneumonia (J09-J18),Oklahoma,949,26.4
2003,Influenza and pneumonia (J09-J18),Oregon,632,16.4
2003,Influenza and pneumonia (J09-J18),Pennsylvania,3010,19.2
2003,Influenza and pneumonia (J09-J18),Rhode Island,267,20
2003,Influenza and pneumonia (J09-J18),South Carolina,907,23.8
2003,Influenza and pneumonia (J09-J18),South Dakota,227,23.2
2003,Influenza and pneumonia (J09-J18),Tennessee,1814,32.5
1999,Malignant neoplasms (C00-C97),Iowa,6346,189.1
2003,Influenza and pneumonia (J09-J18),Texas,3613,21.4
2003,Influenza and pneumonia (J09-J18),Utah,453,28.2
2003,Influenza and pneumonia (J09-J18),Vermont,116,17.7
2003,Influenza and pneumonia (J09-J18),Virginia,1559,24.2
2003,Influenza and pneumonia (J09-J18),Washington,1086,18.8
2003,Influenza and pneumonia (J09-J18),West Virginia,536,25.3
2003,Influenza and pneumonia (J09-J18),Wisconsin,1165,19
2003,Influenza and pneumonia (J09-J18),Wyoming,145,30.8
2004,Influenza and pneumonia (J09-J18),Alabama,994,22.1
2004,Influenza and pneumonia (J09-J18),Alaska,42,15.1
2004,Influenza and pneumonia (J09-J18),Arizona,1111,20.3
2004,Influenza and pneumonia (J09-J18),Arkansas,759,25.5
